1086,vt.使必需；带来；限定继承 n.限定继承权,1086
1087,vt. 使 ... 纠缠； 使 ... 复杂； 卷入； 使 ... 混乱,1087
1088,n.企业；事业；进取心；谋划,1088
1089,v.娱乐；使有兴趣；招待；考虑；抱有；容纳,1089
1090,v.迷惑；吸引住；奴役 =enthrall.,1090
1091,v.诱使；引诱,1091
1092,n.热情；热心；热衷的事物,1092
1093,vt.取名为；使有权利,1093
1094,vt.取名为；使有权利,1094
1095,n.实体；存在；本质,1095
1096,n.企业家；承包商；主办者,1096
1097,v.诱捕；使陷入圈套,1097
1098,n.进入；进入权；入口；条目,1098
1099,vt.数；列举；枚举,1099
1100,v.清晰地发音；(清楚地)表达；阐述，宣布,1100
1101,n.外交使节；特使,1101
1102,vt.包封；遮盖；包围,1102
1103,n. 时期； 时代； 新纪元； 划时代的大事； <地质>世,1103
1104,n.一段情节；片段；轶事；插曲,1104
1105,adj.相等的；平等的 vt.比得上；等于 n.同辈；平等；(同等的)人或事物,1105
1106,v.同等看待；等同；使相等,1106
1107,n.相等；均衡；方程式；等式,1107
1108,n.赤道,1108
1109,n.平衡；均衡；平静,1109
1110,adj.公平的；公正的,1110
1111,n.设备；装备；器材,1111
1112,adj.等价的 相等的 n.相等物,1112
1113,vi.说模棱两可的话；支吾其词,1113
1114,adj.模棱两可的；意义不明确的,1114
1115,vt.腐蚀；侵蚀 vi.受到侵蚀,1115
1116,vt.使竖立；建立；建造 adj.直立的；竖立的；笔直的,1116
1117,n.腐蚀；侵蚀；减少，流失,1117
1118,v.犯错；做错,1118
1119,adj.古怪的；飘忽不定的；不稳定的,1119
1120,adj.错误的；不正确的,1120
1121,v.爆发；喷发；发疹,1121
1122,v.逃跑；逃脱；逃避；被忘掉；泄露；去度假 n.逃跑；逃脱；逃避；泄露；度假；,1122
1123,vt.避开；回避；戒绝,1123
1124,n.护送者；护航舰；陪伴者；陪游；妓女 vt.护送；陪伴,1124
1125,adj.本质的；必要的；重要的 n.要素；必需品,1125
1126,n.尊敬 vt.尊敬；认为,1126
1127,adj.〈旧或文〉值得尊敬的；可估计的,1127
1128,n.估价；估计 v.估计；估价；评价,1128
1129,adj.永久的；永恒的 n.永恒的事,1129
1130,n.道德规范；道德标准；伦理学,1130
1131,adj.种族的；民族的；有民族特色的 n.少数民族的一员,1131
1132,n.礼仪；礼节；规矩,1132
1133,v.抹去；擦掉；,1133
1134,adj.悦耳的,1134
1135,v.疏散；撤出；排泄,1135
1136,v.逃避；躲避；规避,1136
1137,vt.评价；评估,1137
1138,v.蒸发；失去水分；消失,1138
1139,n.逃避；躲避；借口,1139
1140,adj.逃避的；难以捉摸的；闪烁其词的,1140
1141,adj.平坦的；平和的；偶数的；相等的 adv.甚至；正当；更；恰好 v.使平坦；相等,1141
1142,adj.最终的；可能的,1142
1143,adj.明白的；明显的,1143
1144,vt.唤起；引起,1144
1145,adj.进化的；发展的；演变的,1145
1146,v.(使)逐步形成；(使)逐步演变；进化,1146
1147,adj.严格的；吃力的 动词exact的现在分词形式.,1147
1148,v.赞扬；提升；加强,1148
1149,vt.夸张；夸大；对...言过其实 vi.夸张；夸大其词,1149
1150,adj.高位的；高尚的；欣喜的 动词exalt的过去式和过去分词.,1150
1151,v.使 ... 恼怒；激怒；使恶化 adj.被激怒的；表面粗糙的,1151
1152,n.证据；证词；根据；迹象 v.证明；证实,1152
1153,v.挖掘；挖开；发掘（古物）,1153
1154,n.例外；不合规则；反对；,1154
1155,adj.杰出的；优秀的；极好的,1155
1156,n.摘录 vt.摘录；引用,1156
1157,adj.异常的；例外的；特别的；杰出的,1157
1158,n.超过；过量；过剩 adj.过量的；额外的,1158
1159,adj.过分的；过多的,1159
1160,v.交换；兑换 n.交换；交易所；兑换；交战,1160
1161,n.激动；兴奋,1161
1162,v.大叫；呼喊；大声说出,1162
1163,vt.排除；阻止；拒绝接受,1163
1164,n.排除；除外；逐出,1164
1165,adj.排外的；独占的；唯一的；完整的；奢华的 n.独家新闻；独权,1165
1166,vt.原谅；辩解 n.理由；辩解；借口,1166
1167,adj.可仿效的；模范的,1167
1168,vt.例证；示范,1168
1169,adj.免除的 vt.免除 n.免税者；被免除义务者,1169
1170,vt.运用；施加,1170
1171,v.呼气；散发,1171
1172,adj.彻底的；详尽的；消耗的,1172
1173,v.使筋疲力尽；耗尽；详尽论述 n.排气装置；废气,1173
1174,v.展览；陈列；展示；表现 n.展品；展览,1174
1175,v.掘出(尸体以检验)；发掘,1175
1176,v.存在；生存；活着,1176
1177,n.放逐；流放；被放逐者 vt.放逐；流放,1177
1178,n.出口；退场 v.离去；退出,1178
1179,n.大批的离去 Exodus：（《圣经·旧约》中的）出埃及记.,1179
1180,adj.(价格等)过高的；过分的；不合法的,1180
1181,adj.外来的；异国的；奇异的；脱衣舞的,1181
1182,adj.易膨胀的；广阔的；滔滔不绝的；健谈的,1182
1183,vt.加速；加快；有助于,1183
1184,n.远征；探险队；迅速,1184
1185,adj.权宜的；有用的 n.权宜之计；临时手段,1185
1186,adj.〈正式或文〉迅速而有效率的；迅速完成的,1186
1187,adj.有经验的,1187
1188,n.专门知识；专门技术；专家的意见,1188
1189,vi.终止；期满；失效；呼气；断气,1189
1190,adj.明确的；清晰的；清楚的；露骨的,1190
1191,vi.爆炸；激增；爆发 vt.使爆炸；驳倒,1191
1192,vt.剥削；利用；开发；开拓 n.功绩；英勇行为,1192
1193,v.探测；探险；考察；探究,1193
1194,adj.爆炸(性)的；引发争论的；大声的 n.炸药,1194
1195,n.暴露；揭露；胶片；曝光时间；(在电视、报纸等媒体上的)亮相；挨冻,1195
1196,v.详细说明；阐述；解释,1196
1197,adj.精挑细选的；精致的；细腻的；强烈的 n.过分在意外表着装的人,1197
1198,n.【C】拥护者；说明者；楷模；指数,1198
1199,adj.即兴的；不用讲稿的；临时的；权宜的,1199
1200,adj.现存的,1200
1201,n.延长；伸展；延期；扩充；观念发展；增强 n.电话分机；特别课程 n.,1201
1202,adj.广泛的；广阔的；广大的；大量的,1202
1203,vt. <古>减轻； 使人原谅； 使变瘦,1203
1204,vt.消灭；扑灭；根绝,1204
1205,adj.外来的；外部的；外面的；表面的 n.外观；外部；外界事物,1205
1206,adj.灭绝的；熄灭的；消亡的,1206
1207,n.消失；消减；废止,1207
1208,v.颂扬；称赞,1208
1209,v.勒索；敲诈；强要,1209
1210,vt.熄灭；扑灭；消灭；使破灭；偿清,1210
1211,adj.外来的；无关的,1211
1212,adj.奢侈的；浪费的；过度的；大量的,1212
1213,v.使解脱；救出,1213
1214,v.流出；渗出,1214
1215,n.目击者；见证人,1215
1216,v.编造；虚构；制造,1216
1217,adj.非常高兴的；欢腾的,1217
1218,n.小平面；方面；刻面,1218
1219,adj.（常为不当地）引人发笑的；诙谐的,1219
1220,n.设备；设施；才能；资质；灵巧；熟练,1220
1221,adj.易做到的；轻易完成的；麻利的,1221
1222,adj.内讧的；闹派别的,1222
1223,adj.微弱的；无力的；模糊的 v.昏倒 n.昏厥；昏倒,1223
1224,adj.忠诚的；忠实的；忠贞的,1224
1225,adj.易犯错误的；可能不正确的,1225
1226,vt.使熟悉,1226
1227,v.（使）挨饿；（使）饥饿,1227
1228,n.狂热者；极端分子；盲信者 adj.狂热的；盲信的,1228
1229,n.狂热；盲从,1229
1230,n.幻想 v.幻想,1230
1231,n.闹剧；胡闹；滑稽戏 v.添加笑料；填充,1231
1232,vt.使 ... 入迷；吸引住 vi.有吸引力,1232
1233,adj.流行的；时髦的,1233
1234,n.宿命论,1234
1235,adj.愚昧的；发呆的；愚笨的,1235
1236,adj.可行的；可能的,1236
1237,adj.宿命的；重大的；决定性的,1237
1238,n.技艺；功绩；技艺表演,1238
1239,adj.虚弱的；无力的,1239
1240,vt.假装；捏造 vi.假装；装作,1240
1241,n.发酵；骚动,1241
1242,adj.残忍的；凶猛的；极度的,1242
1243,n.白鼬；雪貂 v.用雪貂打猎；搜出,1243
1244,adj.肥沃的；富饶的；能繁殖的；多产的；（创造力）丰富的,1244
1245,n.肥料,1245
1246,adj.热情的；强烈的；炎热的；热心的,1246
1247,v.溃烂；化脓；恶化 n.脓疮；溃烂,1247
1248,v.为 ... 上脚镣；束缚；限制 n.脚镣；桎梏,1248
1249,n.长期不和；争执 n.封地 v.长期斗争；结世仇,1249
1250,adj.发烧的；兴奋的,1250
1251,adj.变幻无常的；易变的,1251
1252,n.小说；虚构；杜撰,1252
1253,adj.假想的；虚假的；虚伪的,1253
1254,n.忠实；忠诚；准确性；保真度,1254
1255,n.虚构的东西,1255
1256,n.名义领袖,1256
1257,adj.污秽的；肮脏的；下流的；卑劣的,1257
1258,adj.最终的；最后的；决定性的；不可改变的 n.决赛；大学毕业考试；期终考试,1258
1259,n.金融；财政；资金 vt.给 ... 提供资金；负担经费,1259
1260,n.雀类,1260
1261,adj.（味道或气味）象鱼的；可疑的,1261
1262,n.公司；商行 adj.坚定的；结实的；坚固的；严格的 v.(使)变得坚实；确定 adv.稳固地；坚定地,1262
1263,adj.断断续续的；一阵阵的,1263
1264,adj.合适的；恰当的 n.试穿；配件；装配 动词fit的现在分词和动名词形式.,1264
1265,adj.固定的；不变的；确定的 动词fix的过去式和过去分词.,1265
1266,n.固定物；固定装置；固定成员；【机】夹具,1266
1267,n.闪光；闪光信号；,1267
1268,v.奉承；恭维；取悦；显得好看,1268
1269,v.剥皮；去皮；抢夺；痛责,1269
1270,n.味道；风味；韵味 vt.给...加味；给...增添风趣,1270
1271,n.瑕疵；缺陷；破绽；裂缝 v.使破裂；有瑕疵,1271
1272,adj.适宜的；合适的；健康的 v.适合；安装 n.发作；适宜,1272
1273,adj.好的；优质的；精致的；晴朗的；健康的；细微的 adv.合适地；恰好地 n.罚款；罚金；结尾 v.罚款；优化；净化；细化,1273
1274,vi.逃走；消失；逃避；(时间)飞逝 vt.逃离,1274
1275,adj.柔韧的；灵活的；易弯曲的；可变通的,1275
1276,n.闪烁；闪光；颤动 v.闪动；闪烁；摇动,1276
1277,adj.轻浮的；不负责任的；反复无常的,1277
1278,adj.轻而薄得；易坏的；不足信的 n.复写纸；薄纸副本,1278
1279,v.藐视；轻视；嘲笑 n.嘲弄；轻视,1279
1280,vt.掷；轻击；弹 vi.翻转 n.（跳水或体操动作中的）空翻；轻弹；浏览 adj.无礼的；冒失的；轻率的,1280
1281,n.植物；群落 （大写）Flora：,1281
1282,v.挣扎；踌躇；笨拙而错乱地说或做 n.挣扎；错乱的行动 n.比目鱼；鲽,1282
1283,adj.流利的；流畅的,1283
1284,adj.毛绒绒的；蓬松的；空洞的,1284
1285,v.冲洗；发红；将某人赶出 n.脸红；冲洗；(纸牌)同花牌；,1285
1286,vi.波动；动摇；起伏 vt.使动摇,1286
1287,n.慌乱；狼狈；混乱 v.使酩醉；慌张；混乱,1287
1288,n.泡沫；汗 v.起泡沫；吐口沫；愤怒；沸腾,1288
1289,n.雾；朦胧；迷惑 v.以雾笼罩；使模糊；迷惑,1289
1290,n.钝头剑；箔；陪衬物；（击剑运动用的）花剑 vt.挫败；击退；阻挠,1290
1291,v.煽动；引发；激起；,1291
1292,adj.最重要的；最初的 adv.在最前面,1292
1293,vt.禁止；阻止；不许,1293
1294,n.敌人；仇敌,1294
1295,n.先驱；祖先；预兆；,1295
1296,n.远见；深谋远虑,1296
1297,v.预见；预知,1297
1298,v.领先；占先一步；先发制人，阻止，妨碍,1298
1299,v.预言；预告；预示,1299
1300,vt.锻造；伪造；建立 vi.伪造；做铁匠 n.锻炉；铁匠铺；锻造车间,1300
1301,adj.正式的；正规的；形式的；公开的；拘谨的；有条理的,1301
1302,adj.强大的；可怕的；难对付的,1302
1303,adj.前者的；前任的；以前的 n.创造者；<英>学校某一年级的学生,1303
1304,adj.孤独的；凄凉的；渺茫的,1304
1305,v.放弃；断念；抛弃,1305
1306,n.堡垒；要塞,1306
1307,adv.向前；向外；露出,1307
1308,n.,1308
1309,adj.直截的；直率的；坦白的,1309
1310,v.加强；增强；筑防御工事于；（物质或精神上）支持或鼓励,1310
1311,n.刚毅；坚毅；不屈不挠,1311
1312,n.堡垒；要塞；防御工事,1312
1313,adj.幸运的；侥幸的；带来幸运的,1313
1314,adj.偶然的；幸运的,1314
1315,n.命运；财产；运气,1315
1316,adj.恶臭的；邪恶的；污秽的；恶劣的；犯规的 n.犯规 v.弄脏；妨碍；犯规,1316
1317,n.禽；禽肉 v.猎捕野禽,1317
1318,n.小部分；少许；分数；片段,1318
1319,n.破碎；骨折 vt.破碎；破裂 vi.断裂,1319
1320,adj.易碎的；脆的；精细的；虚弱的,1320
1321,n.碎片；片段 v.使破碎；分裂,1321
1322,adj.碎片的；碎块的；碎屑状的；零碎的；不完全的,1322
1323,adj.芬香的；馥郁的,1323
1324,adj.坦白的；直率的；真诚的 vt.免费邮寄；使自由出入 n.免费邮寄；弗兰克（人名）,1324
1325,adj.兄弟的；兄弟般的；,1325
1326,adj.脆弱的；虚弱的,1326
1327,n.欺骗；诈欺；骗子,1327
1328,adj.欺诈的；不正的；不诚实的,1328
1329,adj.充满的；伴随的；忧伤的；忧虑的,1329
1330,n.狂乱；狂暴；狂怒,1330
1331,v.(使)烦恼；(使)焦急；(使)磨损；侵蚀 n.烦躁；磨损；焦急 n.,1331
1332,n.摩擦；摩擦力；分歧,1332
1333,n.惊骇；惊恐；<口>怪人,1333
1334,n.皱眉；不悦 v.不同意；皱眉头,1334
1335,adj.寒冷的；冷淡的；(指女性)性冷淡的,1335
1336,adj.不整洁的；臭的 =frowsy.,1336
1337,adj.节俭的；省钱的,1337
1338,vt.挫败；击败；使沮丧；使灰心 adj.无益的；挫败的；挫折的,1338
1339,v.大声呵斥；强烈谴责；使爆发 n.雷酸盐；雷粉,1339
1340,adj.功能的；实用的；起作用的 n.【数】泛函,1340
1341,n.基金 vt.资助；转为(长期贷款),1341
1342,adj.基本的；根本的；重要的 n.基础；基本原理,1342
1343,adj.狂怒的；猛烈的,1343
1344,n.家具；设备，装置；床罩；必要的附属品；【会计】家俬,1344
1345,adj.更远的 adv.进一步地；此外 v.促进；推动,1345
1346,n.愤怒；狂暴；狂怒的人；泼妇 Fury. n.,1346
1347,n.融合；结合；熔合；核聚变,1347
1348,adj.无效的；无用的,1348
1349,adj.过分装饰的；谨慎的；挑剔的；唠叨的，抱怨的,1349
1350,n.<非正式> 细毛；绒毛；警员 v.起毛；（使）变得模糊不清,1350
1351,adj.有利益的；有报酬的；唯利是图的,1351
1352,v.否认；反驳,1352
1353,n.银河；星系；一群杰出的人,1353
1354,n.狂风；一阵（喧闹；笑声等）,1354
1355,adj.英勇的；(男子对女子)殷勤的；华丽的；雄伟的 n.时髦男士；对女子殷勤的男士；求爱者 v.献殷勤,1355
1356,n.美术馆；画廊；顶层楼座；走廊,1356
1357,n.匪徒；歹徒,1357
1358,n.缺口；裂缝；差距；空白,1358
1359,v.贮藏；收集；得到 n.谷仓 Garner. n.加纳(姓氏),1359
1360,n.装饰；装饰品；勒索金 v.装饰；配菜；,1360
1361,n.深的伤口(裂缝等） v.（使）负深伤,1361
1362,n.打扮；装束；外表 v.打扮；穿衣,1362
1363,n.<美>汽油 亦写作gasolene,1363
1364,v.喘气；喘息；渴望 n.喘气,1364
1365,adj.笨拙的；粗鲁的；不善交际的,1365
1366,=gage n.测量仪器；测量标准；（铁道的）轨距；（钢丝等的）直径；（枪管的）口径v.估计；判断；测量,1366
1367,vi.凝视 n.凝视,1367
1368,n.传动装置；齿轮；排挡；工具；装备 v.调整；使适应于；以齿轮连起,1368
1369,n.宝石；珍品；受到宠爱或评价很高的人；松糕 vt.用宝石装饰,1369
1370,adj.普遍的；全面的；一般性的；大致的；笼统的；常规的；总的；首席的 n.将军；一般,1370
1371,v.概括；归纳；使一般化,1371
1372,adv.一般地；通常；普遍地,1372
1373,adj.慷慨的；宽宏大量的；丰厚的；丰盛的；味浓的,1373
1374,adv.宽大地；慷慨地,1374
1375,vt.产生；发生；引起,1375
1376,adj.友好的；(气候)温暖的,1376
1377,n.类型；流派,1377
1378,adj.文雅的；有教养的,1378
1379,n.绅士；名流；贵族们,1379
1380,n.文雅；出身高贵；有教养,1380
1381,adj.真诚的；真正的；真实的；地道的,1381
1382,n.几何；几何学,1382
1383,v.发芽；开始生长,1383
1384,v.嘲笑；讥笑 n.嘲笑；嘲讽话 =jibe.,1384
1385,v.镀金；虚饰 n.协会；行会（=guild),1385
1386,n.腰带；围绕物 vt.以腰带束缚；在 ... 周围绕,1386
1387,n.要点；主旨,1387
1388,adj.冰川(期)的；非常冷的；缓慢的；(人)态度不友善的,1388
1389,n.魔力；魅力 v.迷住,1389
1390,adj.富有魅力的；迷人的,1390
1391,adj.耀眼的；华丽而俗气的；明显的；怒视的 动词glare的现在分词.,1391
1392,v.装以玻璃；上釉；变得光滑；变呆滞 n.釉；覆罩的一层,1392
1393,v.闪烁；隐约地闪现 n.微光；闪光；闪现,1393
1394,v.拾落穗；收集,1394
1395,v.滑动；滑翔；溜走 n.滑动；滑过；滑音,1395
1396,adj.愉快的；极快乐的,1396
1397,n.黑暗；阴暗；忧郁 v.(使)变黑；(使)变忧郁,1397
1398,adj.阴暗的；忧闷的；前景黯淡的,1398
1399,n.词汇表；术语汇编,1399
1400,adj.光荣的；辉煌的；<口>愉快的,1400
1401,adj.光滑的；有光泽的,1401
1402,v.咬；折磨；侵蚀,1402
1403,n.峡谷；咽喉；大量食物；饱食；阻碍物；厌恶 vt.暴食；贪婪地吞咽 vi.狼吞虎咽,1403
1404,adj.华丽的；灿烂的；极好的,1404
1405,n.流言蜚语；爱说长道短的人；闲话 vi.散播(流言蜚语),1405
1406,v.统治；支配；管理；规定；控制,1406
1407,v.抓住；攫取 n.抓取物；抓,1407
1408,adj.亲切的；高尚的；仁慈的；和蔼的；优雅的,1408
1409,n.把握；领会；抓紧 vt.领会；抓住；紧握,1409
1410,adj.重大的；豪华的；宏伟的；壮丽的 n.大钢琴；一千美元,1410
1411,v.使满足；使高兴,1411
1412,adj.感激的；令人愉快的,1412
1413,n.感激；感谢；感恩,1413
1414,adj.无缘无故的；无必要的；免费的,1414
1415,n.重力；庄重；严重；严肃,1415
1416,n.油脂 vt.用油脂涂；上油；贿赂,1416
1417,adj.贪婪的,1417
1418,adj.油腻的；滑溜溜的；油滑的,1418
1419,n.委屈；冤情；苦况,1419
1420,adj.爱社交的；群居的,1420
1421,伤心的,1421
1422,vt.使伤心；使悲伤 vi.悲伤；伤心,1422
1423,adj.严厉的；冷酷的；可怕的；不愉快的,1423
1424,v.磨；压迫；碾碎；磨得吱吱响；逐渐停顿 n.苦事；磨；碾,1424
1425,n.紧握；手提包；了解；手柄 vt.吸引；紧抓,1425
1426,adj.令人不愉快的；不舒服的；可恶的；肮脏的,1426
1427,n.怨恨；恶意 vt.不愿；吝惜；嫉妒,1427
1428,v.(暗中)摸索；探索；<口>(调情时)抚摸…身体,1428
1429,v.发牢骚；抱怨；轰鸣 n.怨言；牢骚；轰隆声,1429
1430,adj.性情乖戾的；脾气暴躁的,1430
1431,n.保证；保证书；担保；担保人；抵押品 vt.保证；担保,1431
1432,adj.不狡猾的；诚实的,1432
1433,n.装束；外观；伪装；借口,1433
1434,v.迸出；涌出；滔滔不绝地说 n.涌出,1434
1435,adj.（指词语﹑ 言辞等）陈腐的；老生常谈的 动词hackney的过去式和过去分词形式.,1435
1436,vi.争论；讨价还价 vt.乱砍 n.讨价还价；争论,1436
1437,vt.妨碍；阻止 n.大篮子,1437
1438,adj.方便的；手边的；灵巧的；近便的；现成的,1438
1439,n.障碍 vt.妨碍,1439
1440,n.冰雹 vi.下冰雹 vt.招呼；喝彩；宣称；来自 n.欢呼,1440
1441,v.处理；对待；操作；触；买卖 n.把手；柄,1441
1442,adj.偶然的；随意的；杂乱无章的 adv.杂乱地；任意地 n.偶然,1442
1443,vt.使疲乏；骚扰,1443
1444,n.停止；止步 v.停止；中止；暂停 v.踌躇；犹豫；跛行,1444
1445,adj.顽固的；现实的；冷静的；脚踏实地的,1445
1446,adv.几乎不；简直不；刚刚,1446
1447,adj.强壮的；勇敢的；能吃苦耐劳的；耐寒的,1447
1448,n.马具；安全带；甲胄；系在身上的绳子 vt.束以马具；披上甲胄；利用；管理；控制,1448
1449,adj.粗糙的；严厉的，严酷的；刺耳的；使人不舒服的；大约的,1449
1450,vt.不断骚扰；打扰；侵扰；侵掠 n.哈里（人名）,1450
1451,v.催促；赶快；加速,1451
1452,n.收成；收获；收割；成果；后果 v.收获；收割,1452
1453,adj.匆匆的；轻率的；急忙的,1453
1454,n.孵化；舱口，舱口盖 v.孵；孵出；策划,1454
1455,n.短柄小斧；战斧,1455
1456,n.仇恨；憎恨；敌意；怨恨,1456
1457,adj.傲慢的；自大的；骄傲的,1457
1458,v.拖；拉；拖运 v.（使船）改变方向 n.拖；拉；搬运,1458
1459,n.常到的地方 vt.缠住；常到；出没(像鬼魂一样) vi.徘徊；出没(像鬼魂一样),1459
1460,n.港口；避难所 v.安置 ... 于港中；庇护,1460
1461,n.危险；冒险；危害 vt.冒险；赌运气 阿扎尔（英超切尔西队球员）,1461
1462,adj.危险的；冒险的；碰运气的,1462
1463,adj.顽固的；刚愎的；任性的,1463
1464,vt.治愈；使恢复健康；使和解 vi.痊愈,1464
1465,adj.有益健康的；使人健康的；卫生的,1465
1466,n.传闻,1466
1467,adj.忙乱的；兴奋的；,1467
1468,v.用力举起；抛出；扔；恶心；（费力地）发出（叹息等） n.举；抛；起伏,1468
1469,n.继承权,1469
1470,adj.不注意的；不留心的,1470
1471,adj.无助的；无依靠的,1471
1472,n.头部；头脑；顶端；领袖；硬币的正面 v.前进；为首；朝向 adj.首要的；前面的,1472
1473,n.遗传；遗传特征,1473
1474,n.异端；异教；反面观点,1474
1475,n.遗产；继承物,1475
1476,n.隐士；遁世者,1476
1477,v.砍；劈；砍倒；砍成；固守；开辟 abbr.(美)卫生、教育及福利部(=Department of Health；Education；and Welfare),1477
1478,vi.犹豫；不情愿；口吃,1478
1479,adj.丑陋的；可怕的；可憎的；令人惊骇的,1479
1480,vt.强调；照亮；加亮；使 ... 显得重要；使突出 n.加亮区；精彩部分；最重要的细节或事件；闪光点 ,1480
1481,n.徒步旅行；远足；涨价 vi.远足；提高,1481
1482,adj.欢闹的；愉快的,1482
1483,v.阻碍；打扰 adj.后面的,1483
1484,n.欢喜；高兴；兴高采烈,1484
1485,n.铰链；关键 vt.用铰链装 vi.依情况而定,1485
1486,n.铰链；关键 vt.用铰链装 vi.依情况而定,1486
1487,adj.沙哑的；嘶哑的；刺耳的,1487
1488,v.欺骗；哄骗；愚弄 n.愚弄人；恶作剧,1488
1489,v.升起；升高；举起 n.起重机；升高,1489
1490,n.大屠杀；浩劫；燔祭,1490
1491,n.杀人；杀人者,1491
1492,n.敬意；效忠,1492
1493,adj.同质的；同种的；相似的,1493
1494,n.恐怖；战栗；厌恶；震惊 adj.恐怖的,1494
1495,adj.水平的；横的 n.水平线；水平面,1495
1496,adj.好客的；殷勤的；易于接受的；宜人的,1496
1497,adj.敌对的；怀敌意的,1497
1498,n.长嚎；高声叫喊；啸鸣 v.嚎叫；大声哭；吼叫着说出,1498
1499,n.嘈杂；喧哗,1499
1500,adj.潮湿的,1500
1501,adj.人的；人类的；有人性的；人本性的 n.人；人类,1501
1502,adj.仁慈的；人道的,1502
1503,n.湿度；湿气,1503
1504,vt.使 ... 蒙羞；使丢脸,1504
1505,adj.幽默的；诙谐的,1505
1506,n.栏干；障碍 ,1506
1507,n. 饥饿； 渴望 v. 饿； 渴望； 使 ... 饥饿,1507
1508,v.用力投掷；愤慨地说出；丢下,1508
1509,n.飓风；暴风,1509
1510,n.驼背；圆形隆起物；土墩；肿块；碰撞；恼火 v.使隆起；碰撞；敲击成圆丘形；弓起,1510
1511,n.农事；耕作；农牧业；节约（资源）,1511
1512,v.催促；赶紧做；推搡；<俚>(不正当)买卖；欺诈 n.忙乱；推搡；<俚>欺诈行为,1512
1513,n.混合物；杂种；混血儿 adj.杂种的；混合的,1513
1514,n.卫生；卫生学,1514
1515,n.假说；假设；前提；猜测,1515
1516,adj.同一的；相同的,1516
1517,n.意识形态；空论；观念学,1517
1518,vt.鉴定；识别，辨认出，认出；认明；把…看成一样 vi.认同；感同身受,1518
1519,n.愚蠢；白痴行为,1519
1520,n.特质,1520
1521,adj.愚蠢的,1521
1522,n.白痴；傻瓜；笨蛋,1522
1523,n.偶像 n.菩萨,1523
1524,adj.田园诗的；田园的,1524
1525,vi.着火；燃烧 vt.点燃；使 ... 燃烧；引发,1525
1526,adj.平民的；卑贱的；卑鄙的；不光彩的,1526
1527,adj.可耻的；不名誉的,1527
1528,n.无知；愚昧,1528
1529,adj.无知的；愚昧的；不知道的,1529
1530,vt.忽视；不理；不顾,1530
1531,adj.难辨认的；(字迹)模糊的,1531
1532,adj.非法的；私生的；不合规则的,1532
1533,adj.非法的；违禁的；不正当的,1533
1534,adj.文盲的；无知的 n.文盲,1534
1535,vt.照明；阐释；说明,1535
1536,n.错觉；幻觉；错误的信仰(或观念),1536
1537,vt.说明；（为书）作插图；图解 vi.举例说明；发亮,1537
1538,adj.著名的；杰出的,1538
1539,adj.想象的；虚构的,1539
1540,adj.富于想象力的,1540
1541,v.饮；吸收；吸入,1541
1542,v.灌输；使感染；使充满,1542
1543,vt.仿效；仿制；模仿,1543
1544,adj.直接的；最接近的；立即的；目前的,1544
1545,adj.巨大的；广大的；<口>非常好的,1545
1546,vt.浸；陷入,1546
1547,v.移居入境,1547
1548,adj.逼近的；即将发生的,1548
1549,adj.不动的；不能活动的；不变的；静止的,1549
1550,adj.不朽的；永世的 n.不朽的人物；神,1550
1551,adj.免疫的；免除的,1551
1552,n.影响；冲击力；撞击 vt.挤入；压紧；撞击；对 ... 发生影响 vi.冲击；撞击；产生影响,1552
1553,vt.损害；削弱 ,1553
1554,v.刺穿；钉住；使陷入困境,1554
1555,vt.传授；赋予；告知,1555
1556,adj.公正的；不偏不倚的,1556
1557,adj.慷慨激昂的；热烈的 动词impassion的过去式和过去分词形式.,1557
1558,adj.无感情的；无表情的；冷漠的；平静的,1558
1559,adj.不耐烦的；急躁的,1559
1560,v.归咎；怀疑；控告；弹劾,1560
1561,adj.无懈可击的；无瑕疵的,1561
1562,adj.紧要的；必要的；祈使的 n.紧要的事；命令；义务；驱使,1562
1563,v.驱使；激励,1563
1564,adj.鲁莽的；无礼的；粗鲁的；离题的,1564
1565,adj.不能渗透的；不为所动的,1565
1566,adj.冲动的；猛烈的；轻率的,1566
1567,n.推动力；刺激,1567
1568,n.工具；器具；当工具的物品 vt.实施；执行；向 ... 提供工具(或手段),1568
1569,n.工具；器具；当工具的物品 vt.实施；执行；向 ... 提供工具(或手段),1569
1570,vt.牵涉；意味着；暗示,1570
1571,adj.含蓄的；绝对的；无疑问的；固有的；无保留的；暗示的,1571
1572,adj.令人难忘的；壮丽的 动词impose的现在分词.,1572
1573,n.无能；,1573
1574,adj.令人难忘地；令人印象深刻地,1574
1575,n.【U】监禁；关押；禁锢,1575
1576,n.印象派；印象主义,1576
1577,adj.即席的；即兴的，临时的 adv.即兴地，无准备地 n.即兴之作；即兴曲,1577
1578,n.不适当；不正确；用词错误；不得体,1578
1579,adj.不顾将来的；无远见的；不节约的；不经济的,1579
1580,v.即兴创作；即兴表演；临时准备,1580
1581,adj.轻率的；不谨慎的,1581
1582,adj.无礼的；鲁莽的；卑鄙的,1582
1583,adj.冲动的；任性的 n.(引起冲动的)原因,1583
1584,n.冲动；心血来潮；神经冲动；,1584
1585,n.不受惩罚；免罚,1585
1586,n.不纯；杂质,1586
1587,v.归罪于；负责任；嫁祸,1587
1588,adj.天生的；生来的,1588
1589,v.举行就职典礼；举行仪式；开始；开创,1589
1590,v.使不能；使不适于,1590
